player_id,pts_u10,xpts_u10,pts_o10,xpts_o10,pts_3p,xpts_3p,Pts,xPts,Player,Diff,Diff_u10,Diff_o10,Diff_3p
1628973,326.0,336.5026,236.0,207.65387,327.0,282.62805,889.0,826.78455,Jalen Brunson,62.2154541015625,-10.502593994140625,28.34613037109375,44.3719482421875
202691,188.0,205.96925,218.0,227.64722,516.0,426.76965,922.0,860.3861,Klay Thompson,61.6138916015625,-17.969253540039062,-9.647216796875,89.2303466796875
1629655,388.0,330.34906,18.0,14.55541,0.0,0.0,406.0,344.90448,Daniel Gafford,61.09552001953125,57.65093994140625,3.444589614868164,0.0
203903,364.0,339.82605,134.0,110.56539,378.0,364.7428,876.0,815.1343,Jordan Clarkson,60.86572265625,24.1739501953125,23.434608459472656,13.2572021484375
1629639,284.0,262.32715,206.0,209.91801,456.0,414.46536,946.0,886.7105,Tyler Herro,59.28948974609375,21.6728515625,-3.9180145263671875,41.534637451171875
204456,288.0,275.20517,142.0,111.99198,66.0,52.016987,496.0,439.21414,T.J. McConnell,56.785858154296875,12.794830322265625,30.008018493652344,13.983013153076172
204001,400.0,374.51013,192.0,175.34196,228.0,213.59924,820.0,763.45135,Kristaps Porzingis,56.54864501953125,25.4898681640625,16.658035278320312,14.4007568359375
1631100,148.0,147.58777,120.0,100.02718,234.0,198.16074,502.0,445.7757,AJ Griffin,56.22430419921875,0.4122314453125,19.972816467285156,35.839263916015625
203944,506.0,457.42947,238.0,220.81082,423.0,433.57816,1167.0,1111.8185,Julius Randle,55.1815185546875,48.570526123046875,17.189178466796875,-10.578155517578125
201572,372.0,342.6157,102.0,94.87837,222.0,205.29077,696.0,642.7848,Brook Lopez,53.2152099609375,29.384307861328125,7.1216278076171875,16.709228515625
1627742,238.0,218.81311,310.0,280.594,126.0,122.06089,674.0,621.468,Brandon Ingram,52.531982421875,19.1868896484375,29.406005859375,3.9391098022460938
203552,56.0,54.83702,166.0,131.87218,210.0,193.94864,432.0,380.65784,Seth Curry,51.3421630859375,1.1629791259765625,34.12782287597656,16.051361083984375
203486,460.0,411.89883,22.0,19.00296,0.0,0.0,482.0,430.9018,Mason Plumlee,51.09820556640625,48.101165771484375,2.997039794921875,0.0
1630183,368.0,348.0348,78.0,76.1483,192.0,163.10704,638.0,587.29016,Jaden McDaniels,50.7098388671875,19.9652099609375,1.8516998291015625,28.892959594726562
1630178,312.0,330.74286,134.0,130.98816,354.0,287.97552,800.0,749.70654,Tyrese Maxey,50.29345703125,-18.74285888671875,3.0118408203125,66.02447509765625
1627751,416.0,384.00525,94.0,75.7892,0.0,0.8007265,510.0,460.59518,Jakob Poeltl,49.404815673828125,31.9947509765625,18.210800170898438,-0.8007264733314514
1630198,60.0,61.538704,66.0,54.650726,324.0,286.2222,450.0,402.41162,Isaiah Joe,47.58837890625,-1.5387039184570312,11.349273681640625,37.777801513671875
202696,500.0,445.7028,152.0,152.48705,156.0,162.35777,808.0,760.5476,Nikola Vucevic,47.452392578125,54.297210693359375,-0.4870452880859375,-6.3577728271484375
1628969,394.0,401.51434,324.0,304.2363,336.0,302.59393,1054.0,1008.34454,Mikal Bridges,45.65545654296875,-7.51434326171875,19.763702392578125,33.40606689453125
1627759,608.0,565.0004,220.0,205.49677,327.0,338.93405,1155.0,1109.4312,Jaylen Brown,45.56884765625,42.99957275390625,14.50323486328125,-11.934051513671875
1630573,72.0,65.36566,6.0,7.4529724,261.0,223.51097,339.0,296.3296,Sam Hauser,42.67041015625,6.63433837890625,-1.452972412109375,37.48902893066406
203082,60.0,63.62529,132.0,109.51613,201.0,178.27908,393.0,351.42053,Terrence Ross,41.5794677734375,-3.6252899169921875,22.483871459960938,22.720916748046875
204060,36.0,35.170567,8.0,6.8244166,201.0,161.52254,245.0,203.51752,Joe Ingles,41.48248291015625,0.8294334411621094,1.1755833625793457,39.47746276855469
202699,408.0,398.60284,102.0,97.21303,243.0,215.85567,753.0,711.6715,Tobias Harris,41.3284912109375,9.39715576171875,4.7869720458984375,27.144332885742188
1627763,260.0,271.72708,108.0,98.5196,261.0,218.14778,629.0,588.3945,Malcolm Brogdon,40.60552978515625,-11.727081298828125,9.480400085449219,42.85221862792969
1628991,442.0,394.32315,18.0,23.405113,168.0,169.76698,628.0,587.49524,Jaren Jackson Jr.,40.5047607421875,47.676849365234375,-5.405113220214844,-1.7669830322265625
1629627,364.0,318.90723,12.0,15.504648,15.0,17.267588,391.0,351.67947,Zion Williamson,39.320526123046875,45.0927734375,-3.504648208618164,-2.267587661743164
1629675,372.0,326.67252,6.0,10.103086,126.0,127.939514,504.0,464.71512,Naz Reid,39.284881591796875,45.327484130859375,-4.103086471557617,-1.93951416015625
202331,294.0,272.61035,216.0,211.62756,321.0,307.53223,831.0,791.77014,Paul George,39.2298583984375,21.3896484375,4.3724365234375,13.4677734375
202694,110.0,107.74932,176.0,152.25603,234.0,221.56776,520.0,481.57312,Marcus Morris Sr.,38.4268798828125,2.2506790161132812,23.743972778320312,12.432235717773438
1626181,286.0,276.48178,92.0,91.50365,252.0,223.58778,630.0,591.57324,Norman Powell,38.4267578125,9.518218994140625,0.4963531494140625,28.412216186523438
203468,316.0,340.52173,320.0,299.058,453.0,411.77118,1089.0,1051.351,CJ McCollum,37.6490478515625,-24.521728515625,20.941986083984375,41.22882080078125
203507,812.0,700.4048,136.0,164.89206,105.0,150.31224,1053.0,1015.6091,Giannis Antetokounmpo,37.39093017578125,111.59521484375,-28.892059326171875,-45.31224060058594
1629642,100.0,98.301605,38.0,36.60696,156.0,122.04527,294.0,256.95386,Nassir Little,37.046142578125,1.698394775390625,1.3930397033691406,33.95472717285156
1630182,232.0,213.1549,26.0,20.763538,129.0,116.129074,387.0,350.04752,Josh Green,36.952484130859375,18.8450927734375,5.236461639404297,12.870925903320312
1629028,490.0,454.30695,182.0,174.49438,21.0,27.422655,693.0,656.224,Deandre Ayton,36.7760009765625,35.69305419921875,7.505615234375,-6.42265510559082
1628420,164.0,153.59796,142.0,117.42826,174.0,172.35759,480.0,443.38382,Monte Morris,36.616180419921875,10.40203857421875,24.571739196777344,1.6424102783203125
1627736,150.0,152.21376,102.0,103.64661,480.0,440.05457,732.0,695.9149,Malik Beasley,36.0850830078125,-2.2137603759765625,-1.6466064453125,39.9454345703125
1626171,338.0,332.9317,170.0,147.56607,168.0,160.23367,676.0,640.73145,Bobby Portis,35.2685546875,5.06829833984375,22.433929443359375,7.766326904296875
1629611,304.0,286.46042,52.0,48.975285,168.0,154.80226,524.0,490.23798,Terance Mann,33.76202392578125,17.539581298828125,3.0247154235839844,13.197738647460938
203915,318.0,307.23062,114.0,113.068436,417.0,395.98663,849.0,816.28564,Spencer Dinwiddie,32.71435546875,10.769378662109375,0.9315643310546875,21.01336669921875
1628380,318.0,296.42563,54.0,58.04489,105.0,90.80584,477.0,445.27637,Zach Collins,31.7236328125,21.574371337890625,-4.044891357421875,14.194160461425781
202692,78.0,85.8548,96.0,90.056786,234.0,201.14493,408.0,377.05652,Alec Burks,30.9434814453125,-7.85479736328125,5.943214416503906,32.855072021484375
203924,356.0,349.57526,132.0,137.48177,264.0,234.51624,752.0,721.57324,Jerami Grant,30.4267578125,6.42474365234375,-5.4817657470703125,29.4837646484375
1627749,362.0,378.95782,346.0,302.10263,282.0,278.64868,990.0,959.70917,Dejounte Murray,30.29083251953125,-16.95782470703125,43.897369384765625,3.351318359375
202710,544.0,542.44446,162.0,142.32368,96.0,87.89947,802.0,772.6676,Jimmy Butler,29.3323974609375,1.5555419921875,19.676315307617188,8.100532531738281
1628369,668.0,630.0736,134.0,146.14651,498.0,494.46396,1300.0,1270.6841,Jayson Tatum,29.31591796875,37.9263916015625,-12.146514892578125,3.536041259765625
1630530,310.0,292.83636,26.0,36.530838,273.0,250.36494,609.0,579.7322,Trey Murphy III,29.267822265625,17.16363525390625,-10.530838012695312,22.635055541992188
1626157,186.0,167.68723,44.0,41.76585,102.0,93.63469,332.0,303.08777,Karl-Anthony Towns,28.9122314453125,18.312774658203125,2.234149932861328,8.365310668945312
1629626,358.0,297.90222,66.0,71.73541,87.0,113.01798,511.0,482.6556,Bol Bol,28.344390869140625,60.0977783203125,-5.73541259765625,-26.017982482910156
1626196,90.0,98.38817,140.0,118.223175,207.0,192.2566,437.0,408.86798,Josh Richardson,28.13201904296875,-8.388168334960938,21.776824951171875,14.743392944335938
203925,92.0,94.641235,18.0,20.10156,270.0,237.14485,380.0,351.88763,Joe Harris,28.11236572265625,-2.6412353515625,-2.101560592651367,32.85514831542969
1626167,384.0,367.9314,70.0,58.747723,159.0,158.41438,613.0,585.0935,Myles Turner,27.906494140625,16.068603515625,11.252277374267578,0.5856170654296875
1628374,464.0,465.82208,98.0,82.17304,261.0,247.6615,823.0,795.6566,Lauri Markkanen,27.3433837890625,-1.82208251953125,15.826957702636719,13.3385009765625
203932,514.0,469.26266,48.0,64.21066,156.0,157.47083,718.0,690.94415,Aaron Gordon,27.05584716796875,44.737335205078125,-16.210662841796875,-1.4708251953125
1629661,144.0,141.37749,78.0,69.31984,159.0,143.61237,381.0,354.3097,Cameron Johnson,26.6903076171875,2.6225128173828125,8.680160522460938,15.38763427734375
1630557,226.0,205.57373,18.0,18.65523,246.0,240.06001,490.0,464.28897,Corey Kispert,25.711029052734375,20.42626953125,-0.6552295684814453,5.9399871826171875
1627752,152.0,149.28856,42.0,32.249733,168.0,154.76918,362.0,336.3075,Taurean Prince,25.6925048828125,2.7114410400390625,9.750267028808594,13.230819702148438
1629057,180.0,153.36809,6.0,6.266033,0.0,0.87004477,186.0,160.50417,Robert Williams III,25.495834350585938,26.631912231445312,-0.2660331726074219,-0.8700447678565979
201599,138.0,115.63595,2.0,1.3258591,3.0,1.0179513,143.0,117.97976,DeAndre Jordan,25.020240783691406,22.364051818847656,0.6741409301757812,1.982048749923706
1629026,188.0,177.26349,58.0,46.38564,96.0,93.77845,342.0,317.42758,Kenrich Williams,24.572418212890625,10.73651123046875,11.614360809326172,2.2215499877929688
1626169,70.0,61.574787,20.0,16.364025,45.0,32.79897,135.0,110.73778,Stanley Johnson,24.262222290039062,8.425212860107422,3.635974884033203,12.201030731201172
203926,144.0,167.75826,48.0,51.58802,240.0,189.4998,432.0,408.84607,Doug McDermott,23.1539306640625,-23.758255004882812,-3.5880203247070312,50.50019836425781
1629234,282.0,257.45938,40.0,37.335835,9.0,13.203239,331.0,307.99844,Drew Eubanks,23.001556396484375,24.540618896484375,2.664165496826172,-4.203239440917969
203484,160.0,184.81245,128.0,123.72796,285.0,242.12169,573.0,550.6621,Kentavious Caldwell-Pope,22.337890625,-24.812454223632812,4.272041320800781,42.87831115722656
1630532,540.0,531.6854,92.0,88.26056,303.0,293.39722,935.0,913.3432,Franz Wagner,21.65679931640625,8.3145751953125,3.73944091796875,9.602783203125
1627739,128.0,117.56656,14.0,11.915616,39.0,30.660866,181.0,160.14304,Kris Dunn,20.856964111328125,10.433441162109375,2.084383964538574,8.339134216308594
1630171,206.0,199.15677,0.0,1.2877936,114.0,99.178154,320.0,299.6227,Isaac Okoro,20.377288818359375,6.843231201171875,-1.2877936363220215,14.821846008300781
203939,286.0,260.9203,4.0,3.7609131,0.0,5.5543323,290.0,270.23553,Dwight Powell,19.76446533203125,25.0797119140625,0.23908686637878418,-5.554332256317139
101108,58.0,78.177925,222.0,192.39764,225.0,214.69394,505.0,485.2695,Chris Paul,19.730499267578125,-20.17792510986328,29.60235595703125,10.306060791015625
1629018,240.0,262.80405,194.0,175.18861,345.0,321.52075,779.0,759.5134,Gary Trent Jr.,19.486572265625,-22.804046630859375,18.811386108398438,23.479248046875
1630570,226.0,213.35504,34.0,28.850296,63.0,61.33671,323.0,303.54205,Trendon Watford,19.45794677734375,12.64495849609375,5.1497039794921875,1.6632881164550781
1627826,440.0,415.2952,4.0,7.375793,0.0,1.887996,444.0,424.559,Ivica Zubac,19.441009521484375,24.704803466796875,-3.375792980194092,-1.887995958328247
1628404,334.0,311.98654,36.0,40.371487,123.0,121.20974,493.0,473.56775,Josh Hart,19.4322509765625,22.013458251953125,-4.371486663818359,1.7902603149414062
1630170,124.0,130.37909,152.0,145.31187,204.0,184.96567,480.0,460.65662,Devin Vassell,19.3433837890625,-6.37908935546875,6.6881256103515625,19.034332275390625
1629632,182.0,175.24594,62.0,59.651024,216.0,206.11346,460.0,441.01044,Coby White,18.98956298828125,6.754058837890625,2.3489761352539062,9.88653564453125
1626204,252.0,234.62067,28.0,27.64694,36.0,34.853207,316.0,297.12082,Larry Nance Jr.,18.879180908203125,17.37933349609375,0.3530597686767578,1.1467933654785156
1627936,128.0,124.29902,12.0,17.71324,132.0,111.771225,272.0,253.78348,Alex Caruso,18.216522216796875,3.7009811401367188,-5.713239669799805,20.228775024414062
1629645,296.0,301.7917,128.0,121.36141,330.0,312.97424,754.0,736.1273,Kevin Porter Jr.,17.8726806640625,-5.79168701171875,6.638587951660156,17.0257568359375
201143,130.0,135.11716,18.0,23.748735,171.0,142.82616,319.0,301.69205,Al Horford,17.307952880859375,-5.117156982421875,-5.748735427856445,28.173843383789062
1629656,220.0,197.07497,10.0,17.778063,255.0,252.88695,485.0,467.74,Quentin Grimes,17.260009765625,22.925033569335938,-7.77806282043457,2.1130523681640625
203937,306.0,311.05014,62.0,57.69873,105.0,87.2774,473.0,456.02628,Kyle Anderson,16.973724365234375,-5.050140380859375,4.30126953125,17.72260284423828
1628962,92.0,73.78569,0.0,1.7602586,0.0,0.0,92.0,75.54595,Udoka Azubuike,16.45404815673828,18.214309692382812,-1.7602585554122925,0.0
1629660,110.0,104.2646,46.0,41.637894,81.0,74.75139,237.0,220.65388,Ty Jerome,16.346115112304688,5.7353973388671875,4.3621063232421875,6.2486114501953125
1630193,284.0,275.09317,154.0,146.54794,360.0,360.35803,798.0,781.99915,Immanuel Quickley,16.0008544921875,8.906829833984375,7.452056884765625,-0.3580322265625
1630578,576.0,556.8434,46.0,45.929344,51.0,55.030724,673.0,657.80347,Alperen Sengun,15.196533203125,19.1566162109375,0.07065582275390625,-4.030723571777344
1628418,258.0,251.93886,40.0,39.847916,51.0,42.538338,349.0,334.3251,Thomas Bryant,14.674896240234375,6.0611419677734375,0.1520843505859375,8.461662292480469
1630175,184.0,206.62863,158.0,126.4899,171.0,165.2397,513.0,498.35825,Cole Anthony,14.641754150390625,-22.628631591796875,31.510101318359375,5.7602996826171875
1630579,124.0,109.0313,4.0,4.015952,0.0,0.61104447,128.0,113.6583,Jericho Sims,14.341697692871094,14.968696594238281,-0.015952110290527344,-0.6110444664955139
1629646,112.0,101.59584,22.0,17.598791,6.0,6.6546545,140.0,125.84929,Charles Bassey,14.150711059570312,10.404159545898438,4.401208877563477,-0.6546545028686523
1628365,372.0,359.37158,172.0,149.77638,48.0,68.723465,592.0,577.87146,Markelle Fultz,14.1285400390625,12.62841796875,22.223617553710938,-20.723464965820312
201988,28.0,25.393099,40.0,40.81282,111.0,98.937775,179.0,165.14369,Patty Mills,13.856307983398438,2.606901168823242,-0.8128204345703125,12.062225341796875
203076,540.0,497.64258,182.0,187.66142,36.0,59.1881,758.0,744.49207,Anthony Davis,13.5079345703125,42.357421875,-5.6614227294921875,-23.188098907470703
1626174,400.0,376.7934,66.0,70.574356,174.0,179.64848,640.0,627.01624,Christian Wood,12.9837646484375,23.20660400390625,-4.5743560791015625,-5.6484832763671875
1626145,158.0,167.93555,174.0,151.70468,228.0,227.85945,560.0,547.4997,Tyus Jones,12.50030517578125,-9.935546875,22.295318603515625,0.1405487060546875
1627747,272.0,298.16342,80.0,86.62651,276.0,230.8009,628.0,615.5908,Caris LeVert,12.4091796875,-26.163421630859375,-6.6265106201171875,45.1990966796875
1629012,290.0,292.92978,62.0,52.02045,114.0,108.83482,466.0,453.78503,Collin Sexton,12.2149658203125,-2.929779052734375,9.979549407958984,5.1651763916015625
1629216,114.0,125.14268,90.0,69.95292,267.0,263.6952,471.0,458.79077,Gabe Vincent,12.209228515625,-11.142677307128906,20.047080993652344,3.3048095703125
201577,76.0,67.07329,4.0,2.334314,6.0,4.4331746,86.0,73.840775,Robin Lopez,12.159225463867188,8.926712036132812,1.6656858921051025,1.5668253898620605
1631114,422.0,402.58896,90.0,92.425575,144.0,148.91402,656.0,643.9286,Jalen Williams,12.0714111328125,19.411041259765625,-2.4255752563476562,-4.9140167236328125
203488,54.0,57.74225,38.0,28.473003,108.0,101.86132,200.0,188.07657,Mike Muscala,11.923431396484375,-3.74224853515625,9.526996612548828,6.138679504394531
1630560,138.0,142.66037,118.0,117.008286,135.0,119.64453,391.0,379.31317,Cam Thomas,11.68682861328125,-4.660369873046875,0.9917144775390625,15.35546875
203526,64.0,55.462765,22.0,12.385596,33.0,39.5746,119.0,107.42296,Raul Neto,11.577041625976562,8.537235260009766,9.61440372467041,-6.5746002197265625
203497,402.0,387.31857,12.0,12.524741,0.0,2.6355362,414.0,402.47885,Rudy Gobert,11.521148681640625,14.681427001953125,-0.5247411727905273,-2.6355361938476562
1630219,14.0,17.939579,18.0,14.49196,27.0,15.26846,59.0,47.699997,Skylar Mays,11.300003051757812,-3.9395790100097656,3.508040428161621,11.731539726257324
1629684,182.0,180.05942,14.0,20.830349,222.0,205.9579,418.0,406.84766,Grant Williams,11.15234375,1.940582275390625,-6.830348968505859,16.042098999023438
203914,70.0,74.051125,10.0,13.937434,180.0,160.92444,260.0,248.913,Gary Harris,11.087005615234375,-4.051124572753906,-3.937434196472168,19.0755615234375
203210,134.0,119.857704,10.0,9.450974,78.0,81.84909,222.0,211.15778,JaMychal Green,10.84222412109375,14.142295837402344,0.5490255355834961,-3.849090576171875
1630168,410.0,398.07315,46.0,45.12219,12.0,13.967993,468.0,457.16333,Onyeka Okongwu,10.836669921875,11.926849365234375,0.8778114318847656,-1.9679927825927734
1626246,66.0,55.443745,10.0,8.594938,0.0,1.1447551,76.0,65.18344,Boban Marjanovic,10.816558837890625,10.556255340576172,1.4050617218017578,-1.1447551250457764
1629631,224.0,252.77893,244.0,200.1846,213.0,217.34624,681.0,670.30975,De'Andre Hunter,10.69024658203125,-28.7789306640625,43.815399169921875,-4.3462371826171875
1627745,72.0,70.16647,4.0,2.5734866,24.0,16.61485,100.0,89.35481,Damian Jones,10.645187377929688,1.833526611328125,1.426513433456421,7.385150909423828
1627780,48.0,46.994812,2.0,0.68073547,30.0,21.984695,80.0,69.66024,Gary Payton II,10.339759826660156,1.00518798828125,1.319264531135559,8.015304565429688
1629004,44.0,51.51418,18.0,21.359571,99.0,77.96901,161.0,150.84276,Svi Mykhailiuk,10.157241821289062,-7.514179229736328,-3.3595714569091797,21.030990600585938
1630237,132.0,118.64903,8.0,9.1005,135.0,137.09424,275.0,264.84375,Anthony Lamb,10.15625,13.350967407226562,-1.1005001068115234,-2.09423828125
1626172,336.0,324.80615,24.0,24.115868,0.0,1.0179513,360.0,349.93997,Kevon Looney,10.060028076171875,11.19384765625,-0.11586761474609375,-1.017951250076294
203991,412.0,400.63126,0.0,0.5916224,0.0,0.87004477,412.0,402.09293,Clint Capela,9.907073974609375,11.368743896484375,-0.5916224122047424,-0.8700447678565979
1631109,222.0,212.52264,14.0,13.770441,0.0,0.0,236.0,226.29309,Mark Williams,9.7069091796875,9.47735595703125,0.22955894470214844,0.0
1631260,6.0,9.571443,12.0,10.19183,87.0,75.78855,105.0,95.55182,AJ Green,9.44818115234375,-3.5714426040649414,1.8081703186035156,11.211448669433594
201980,2.0,4.6661806,6.0,4.65505,42.0,31.23903,50.0,40.56026,Danny Green,9.439739227294922,-2.6661806106567383,1.3449501991271973,10.760969161987305
2544,612.0,546.6421,168.0,193.27165,252.0,282.71835,1032.0,1022.6321,LeBron James,9.367919921875,65.35791015625,-25.271652221679688,-30.718353271484375
1631117,348.0,338.56363,4.0,4.0605545,3.0,3.2693775,355.0,345.89355,Walker Kessler,9.1064453125,9.436370849609375,-0.06055450439453125,-0.2693774700164795
201580,126.0,117.67231,2.0,2.4332998,6.0,5.0844817,134.0,125.190094,JaVale McGee,8.809906005859375,8.327690124511719,-0.4332997798919678,0.9155182838439941
1629011,246.0,236.55699,0.0,0.68139046,0.0,0.0,246.0,237.23839,Mitchell Robinson,8.761611938476562,9.443008422851562,-0.6813904643058777,0.0
1629634,272.0,274.84134,58.0,43.16216,3.0,6.4655666,333.0,324.46906,Brandon Clarke,8.53094482421875,-2.841339111328125,14.837841033935547,-3.465566635131836
1630231,532.0,498.87305,2.0,3.3295438,117.0,141.04007,651.0,643.2427,Kenyon Martin Jr.,7.75732421875,33.126953125,-1.3295438289642334,-24.040069580078125
1629638,90.0,96.69287,32.0,31.20271,129.0,115.44055,251.0,243.33614,Nickeil Alexander-Walker,7.6638641357421875,-6.69287109375,0.7972908020019531,13.5594482421875
1627777,94.0,96.76209,16.0,12.780987,270.0,262.99005,380.0,372.5331,Georges Niang,7.466888427734375,-2.7620925903320312,3.219013214111328,7.00994873046875
201569,256.0,247.46004,18.0,24.04477,249.0,244.04759,523.0,515.55237,Eric Gordon,7.4476318359375,8.539962768554688,-6.044769287109375,4.9524078369140625
203933,98.0,107.95278,106.0,82.16115,42.0,48.47483,246.0,238.58878,T.J. Warren,7.411224365234375,-9.952781677246094,23.838851928710938,-6.474830627441406
1628427,108.0,110.32448,8.0,10.458933,96.0,84.17447,212.0,204.95789,Vlatko Cancar,7.0421142578125,-2.3244781494140625,-2.458932876586914,11.825531005859375
1630541,94.0,89.14649,12.0,10.349304,108.0,107.66373,214.0,207.15952,Moses Moody,6.840484619140625,4.853507995605469,1.65069580078125,0.336273193359375
202330,192.0,190.04594,210.0,183.53879,93.0,114.709366,495.0,488.29413,Gordon Hayward,6.70587158203125,1.9540557861328125,26.461212158203125,-21.709365844726562
1626158,70.0,74.68396,14.0,8.782293,15.0,8.975851,99.0,92.44211,Richaun Holmes,6.557891845703125,-4.6839599609375,5.217706680297852,6.024148941040039
1629117,224.0,209.50914,6.0,6.3954506,27.0,34.750862,257.0,250.65546,Wenyen Gabriel,6.34454345703125,14.490859985351562,-0.3954505920410156,-7.750862121582031
1630214,262.0,259.38794,38.0,30.930796,12.0,15.347373,312.0,305.6661,Xavier Tillman,6.333892822265625,2.612060546875,7.069204330444336,-3.3473730087280273
1631108,20.0,32.290527,16.0,15.192618,69.0,51.310154,105.0,98.7933,Max Christie,6.206703186035156,-12.29052734375,0.8073816299438477,17.68984603881836
